1495064482.232410,0
1495064482.337225,0
1495064482.442668,0
1495064482.559695,0
1495064482.665340,0
1495064482.799110,0
1495064482.930584,0
1495064483.036580,0
1495064483.151874,0
1495064483.257066,0
1495064483.361409,0
1495064483.467086,0
1495064483.589832,0
1495064483.697631,0
1495064483.826281,0
1495064483.934841,0
1495064484.040447,0
1495064484.151389,0
1495064484.256577,0
1495064484.362319,0
1495064484.469884,0
1495064484.576515,0
1495064484.680935,0
1495064484.786242,0
1495064484.914490,0
1495064485.021811,0
1495064485.141061,0
1495064485.246231,0
1495064485.352616,0
1495064485.458100,0
1495064485.563513,0
1495064485.670248,0
1495064485.775444,0
1495064485.888997,0
1495064486.004082,0
1495064486.128049,0
1495064486.232889,0
1495064486.343834,0
1495064486.452579,0
1495064486.558503,0
1495064486.680577,0
1495064486.785326,0
1495064486.890979,0
1495064486.996162,0
1495064487.101635,0
1495064487.206212,0
1495064487.316370,0
1495064487.420672,0
1495064487.555218,0
1495064487.661262,0
1495064487.766926,0
1495064487.878052,0
1495064487.983715,0
1495064488.093950,0
1495064488.199390,0
1495064488.304918,0
1495064488.410131,0
1495064488.527674,0
1495064488.633160,0
1495064488.757047,0
1495064488.875467,0
1495064488.988126,0
1495064489.093864,0
1495064489.202937,0
1495064489.307603,0
1495064489.411992,0
1495064489.517190,0
1495064489.623249,0
1495064489.728585,0
1495064489.836163,0
1495064489.943113,0
1495064490.074089,0
1495064490.179307,0
1495064490.286890,0
1495064490.409491,0
1495064490.514181,0
1495064490.618739,0
1495064490.724213,0
1495064490.842944,0
1495064490.956272,0
1495064491.067792,0
1495064491.175001,0
1495064491.295576,0
1495064491.410834,0
1495064491.520706,0
1495064491.626208,0
1495064491.731464,0
1495064491.835974,0
1495064491.951697,0
1495064492.057408,0
1495064492.175863,0
1495064492.292644,0
1495064492.418647,0
1495064492.533119,0
1495064492.640373,0
1495064492.745512,0
1495064492.850710,0
1495064492.961278,0
1495064493.067224,0
1495064493.197229,0
1495064493.314615,0
1495064493.422863,0
1495064493.530104,0
1495064493.646728,0
1495064493.752966,0
1495064493.869584,0
1495064493.978575,0
1495064494.086951,0
1495064494.207743,0
1495064494.317060,0
1495064494.430765,0
1495064494.536998,0
1495064494.643871,0
1495064494.750913,0
1495064494.855957,0
1495064494.959948,0
1495064495.064879,0
1495064495.169838,0
1495064495.285378,0
1495064495.394477,0
1495064495.524454,0
1495064495.643682,0
1495064495.748778,0
1495064495.855504,0
1495064495.960869,0
1495064496.065689,0
1495064496.172430,0
1495064496.278044,0
1495064496.395096,0
1495064496.501577,0
1495064496.625329,0
1495064496.736635,0
1495064496.850662,0
1495064496.956909,0
1495064497.063708,0
1495064497.168256,0
1495064497.274136,0
1495064497.379695,0
1495064497.484606,0
1495064497.589121,0
1495064497.694911,0
1495064497.819445,0
1495064497.948526,0
1495064498.065047,0
1495064498.182763,0
1495064498.289107,0
1495064498.393801,0
1495064498.498626,0
1495064498.617083,0
1495064498.762291,0
1495064498.889710,0
1495064499.001597,0
1495064499.106187,0
1495064499.211461,0
1495064499.316902,0
1495064499.422172,0
1495064499.529261,0
1495064499.634371,0
1495064499.775789,0
1495064499.880999,0
1495064499.994984,0
1495064500.108438,0
1495064500.213609,0
1495064500.318663,0
1495064500.426216,0
1495064500.556974,0
1495064500.668337,0
1495064500.802636,0
1495064500.908076,0
1495064501.020133,0
1495064501.125378,0
1495064501.230039,0
1495064501.348166,0
1495064501.483556,0
1495064501.597165,0
1495064501.702386,0
1495064501.821515,0
1495064501.926724,0
1495064502.033125,0
1495064502.140721,0
1495064502.246362,0
1495064502.366523,0
1495064502.481818,0
1495064502.587257,0
1495064502.712425,0
1495064502.817146,0
1495064502.922710,0
1495064503.027174,0
1495064503.132617,0
1495064503.247820,0
1495064503.354312,0
1495064503.466933,0
1495064503.572366,0
1495064503.700608,0
1495064503.816024,0
1495064503.924604,0
1495064504.035087,0
1495064504.139899,0
1495064504.244541,0
1495064504.349600,0
1495064504.466571,0
1495064504.571666,0
1495064504.692682,0
1495064504.831085,0
1495064504.937104,0
1495064505.042054,0
1495064505.147556,0
1495064505.253045,0
1495064505.358144,0
1495064505.464138,0
1495064505.581082,0
1495064505.695724,0
1495064505.804907,0
1495064505.931723,0
1495064506.038456,0
1495064506.142857,0
1495064506.264397,0
1495064506.369699,0
1495064506.475018,0
1495064506.583738,0
1495064506.693319,0
1495064506.819790,0
1495064506.938683,0
1495064507.045802,0
1495064507.150200,0
1495064507.255991,0
1495064507.361802,0
1495064507.468527,0
1495064507.572728,0
1495064507.677492,0
1495064507.789250,0
1495064507.894676,0
1495064508.006223,0
1495064508.135098,0
1495064508.243583,0
1495064508.351259,0
1495064508.461871,0
1495064508.566483,0
1495064508.682326,0
1495064508.789491,0
1495064508.895667,0
1495064509.000253,0
1495064509.105075,0
1495064509.209442,0
1495064509.314155,0
1495064509.484757,0
1495064509.610580,0
1495064509.715517,0
1495064509.822743,0
1495064509.927259,0
1495064510.032293,0
1495064510.136695,0
1495064510.241651,0
1495064510.346032,0
1495064510.450508,0
1495064510.566975,0
1495064510.677250,0
1495064510.795998,0
1495064510.903148,0
1495064511.013387,0
1495064511.117520,0
1495064511.223978,0
1495064511.329255,0
1495064511.436331,0
1495064511.541376,0
1495064511.646751,0
1495064511.751380,0
1495064511.856012,0
1495064511.968779,0
1495064512.075119,0
1495064512.184135,0
1495064512.299226,0
1495064512.406121,0
1495064512.526444,0
1495064512.632033,0
1495064512.747501,0
1495064512.860157,0
1495064512.974572,0
1495064513.092745,0
1495064513.211293,0
1495064513.329480,0
1495064513.446422,0
1495064513.564051,0
1495064513.682843,0
1495064513.797752,0
1495064513.913056,0
1495064514.027021,0
1495064514.143992,0
1495064514.260494,0
1495064514.376700,0
1495064514.492073,0
1495064514.598287,0
1495064514.715833,0
1495064514.837395,0
1495064514.953457,0
1495064515.078606,0
1495064515.187658,0
1495064515.304509,0
1495064515.422193,0
1495064515.527491,0
1495064515.644348,0
1495064515.761129,0
1495064515.866152,0
1495064515.971158,0
1495064516.077282,0
1495064516.182195,0
1495064516.298481,0
1495064516.404153,0
1495064516.530603,0
1495064516.653514,0
1495064516.758834,0
1495064516.863771,0
1495064516.976679,0
1495064517.081259,0
1495064517.197309,0
1495064517.302631,0
1495064517.424478,0
1495064517.528679,0
1495064517.657515,0
1495064517.762197,0
1495064517.871676,0
1495064517.976603,0
1495064518.085808,0
1495064518.191799,0
1495064518.307909,0
1495064518.413070,0
1495064518.517386,0
1495064518.646398,0
1495064518.752399,0
1495064518.860292,0
1495064518.975940,0
1495064519.088926,0
1495064519.196167,0
1495064519.302414,0
1495064519.410376,0
1495064519.515413,0
1495064519.634916,0
1495064519.752087,0
1495064519.859203,0
1495064519.980401,0
1495064520.092161,0
1495064520.200686,0
1495064520.309510,0
1495064520.414546,0
1495064520.521093,0
1495064520.626250,0
1495064520.765256,0
1495064520.869989,0
1495064520.995609,0
1495064521.100858,0
1495064521.207985,0
1495064521.314204,0
1495064521.419953,0
1495064521.525024,0
1495064521.630179,0
1495064521.734830,0
1495064521.840161,0
1495064521.956944,0
1495064522.061274,0
1495064522.187990,0
1495064522.303110,0
1495064522.411075,0
1495064522.520409,0
1495064522.625806,0
1495064522.731597,0
1495064522.835985,0
1495064522.949470,0
1495064523.054141,0
1495064523.183722,0
1495064523.298414,0
1495064523.409440,0
1495064523.529658,0
1495064523.635321,0
1495064523.751733,0
1495064523.856527,0
1495064523.980718,0
1495064524.087237,0
1495064524.211081,0
1495064524.323992,0
1495064524.429034,0
1495064524.533815,0
1495064524.638520,0
1495064524.743249,0
1495064524.847688,0
1495064524.963542,0
1495064525.069572,0
1495064525.174194,0
1495064525.286537,0
1495064525.391771,0
1495064525.519233,0
1495064525.629889,0
1495064525.735133,0
1495064525.840621,0
1495064525.949666,0
1495064526.057394,0
1495064526.173028,0
1495064526.279846,0
1495064526.385045,0
1495064526.503037,0
1495064526.616380,0
1495064526.731342,0
1495064526.836167,0
1495064526.941620,0
1495064527.049881,0
1495064527.154644,0
1495064527.259196,0
1495064527.364044,0
1495064527.470852,0
1495064527.581779,0
1495064527.691018,0
1495064527.822531,0
